CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
13845,65,1,312.98,2,1,2,212,At Risk
13846,25,3,848.41,3,3,3,333,Loyal
13849,52,2,1497.5,2,2,4,224,At Risk
13850,129,1,1570.48,2,1,4,214,At Risk
13851,96,3,1606.98,2,3,4,234,At Risk
13853,57,1,970.54,2,1,3,213,At Risk
13854,9,24,6456.92,4,4,4,444,Champion
13856,169,3,150.9,1,3,1,131,Lost
13858,57,1,216.17,2,1,1,211,At Risk
13859,326,1,201.16,1,1,1,111,Needs Attention
13860,1,5,1186.53,4,4,3,443,Loyal
13862,18,8,2182.96,4,4,4,444,Champion
13863,248,1,281.88,1,1,2,112,Needs Attention
13865,58,4,437.81,2,3,2,232,At Risk
13866,74,1,145.67000000000002,2,1,1,211,At Risk
13867,31,3,941.34,3,3,3,333,Loyal
13868,39,1,476.07,3,1,2,312,Potential Loyalist
13869,123,4,3019.9,2,3,4,234,At Risk
13870,2,8,2096.04,4,4,4,444,Champion
13871,23,13,6251.25,3,4,4,344,Loyal
13873,120,3,376.85,2,3,2,232,At Risk
13874,358,1,348.95,1,1,2,112,Needs Attention
13875,54,5,1708.82,2,4,4,244,At Risk
13876,64,1,98.80000000000001,2,1,1,211,At Risk
13877,86,1,17.4,2,1,1,211,At Risk
13878,55,1,1133.83,2,1,3,213,At Risk
13880,21,13,3112.98,3,4,4,344,Loyal
13881,4,16,4342.16,4,4,4,444,Champion
13882,3,5,1016.0,4,4,3,443,Loyal
13883,11,5,2439.83,4,4,4,444,Champion
13884,7,5,774.85,4,4,3,443,Loyal
13885,189,2,455.8,1,2,2,122,Lost
13886,71,1,218.56,2,1,1,211,At Risk
13887,204,1,349.55,1,1,2,112,Needs Attention
13888,120,2,544.92,2,2,2,222,At Risk
13889,93,1,416.90000000000003,2,1,2,212,At Risk
13890,1,10,1871.0600000000002,4,4,4,444,Champion
13892,27,4,436.53,3,3,2,332,Loyal
13893,298,1,754.8,1,1,3,113,Needs Attention
13894,24,3,475.55,3,3,2,332,Loyal
13895,28,4,2320.37,3,3,4,334,Loyal
13897,50,1,311.16,3,1,2,312,Potential Loyalist
13898,326,1,155.93,1,1,1,111,Needs Attention
13899,16,2,337.52,4,2,2,422,Potential Loyalist
13900,183,3,713.25,1,3,3,133,Lost
13901,72,5,2582.7400000000002,2,4,4,244,At Risk
13904,37,2,332.64,3,2,2,322,Potential Loyalist
13908,80,4,2113.15,2,3,4,234,At Risk
13911,144,8,2037.31,2,4,4,244,At Risk
13914,12,2,604.83,4,2,3,423,Potential Loyalist
13917,50,2,272.04,3,2,2,322,Potential Loyalist
13918,50,2,585.0,3,2,3,323,Potential Loyalist
13919,59,2,331.86,2,2,2,222,At Risk
13922,352,1,134.0,1,1,1,111,Needs Attention
13923,54,1,351.13,2,1,2,212,At Risk
13924,2,6,1648.77,4,4,4,444,Champion
13925,93,4,476.09999999999997,2,3,2,232,At Risk
13926,23,1,183.9,3,1,1,311,Potential Loyalist
13927,75,1,348.99,2,1,2,212,At Risk
13928,11,4,409.17,4,3,2,432,Loyal
13929,169,2,842.65,1,2,3,123,Lost
13930,58,2,337.34,2,2,2,222,At Risk
13931,96,2,1211.13,2,2,3,223,At Risk
13932,295,1,279.7,1,1,2,112,Needs Attention
13933,109,2,608.7900000000001,2,2,3,223,At Risk
13934,264,1,896.6,1,1,3,113,Needs Attention
13936,180,1,376.58,1,1,2,112,Needs Attention
13937,169,1,158.85,1,1,1,111,Needs Attention
13938,35,1,71.66,3,1,1,311,Potential Loyalist
13939,23,3,501.28999999999996,3,3,2,332,Loyal
13940,17,4,778.66,4,3,3,433,Loyal
13941,22,5,1389.88,3,4,4,344,Loyal
13946,79,3,102.33,2,3,1,231,At Risk
13947,65,1,90.6,2,1,1,211,At Risk
13948,361,1,102.0,1,1,1,111,Needs Attention
13949,3,6,2246.36,4,4,4,444,Champion
13950,11,4,615.61,4,3,3,433,Loyal
13951,176,3,575.15,1,3,3,133,Lost
13952,218,2,2939.31,1,2,4,124,Lost
13953,7,2,265.68,4,2,2,422,Potential Loyalist
13954,2,2,340.22,4,2,2,422,Potential Loyalist
13955,154,2,259.21,1,2,2,122,Lost
13956,5,5,951.07,4,4,3,443,Loyal
13959,79,3,594.04,2,3,3,233,At Risk
13960,21,2,230.22,3,2,1,321,Potential Loyalist
13962,22,2,119.9,3,2,1,321,Potential Loyalist
13963,308,4,589.42,1,3,3,133,Lost
13967,146,1,80.7,1,1,1,111,Needs Attention
13969,7,18,7318.22,4,4,4,444,Champion
13971,19,8,2582.52,3,4,4,344,Loyal
13972,71,2,190.25,2,2,1,221,At Risk
13973,287,1,264.7,1,1,2,112,Needs Attention
13974,49,1,413.59000000000003,3,1,2,312,Potential Loyalist
13975,31,6,2398.2400000000002,3,4,4,344,Loyal
13976,207,1,339.26,1,1,2,112,Needs Attention
13978,15,2,132.53,4,2,1,421,Potential Loyalist
13979,73,1,869.87,2,1,3,213,At Risk
13980,60,1,156.58,2,1,1,211,At Risk
13982,39,4,1817.09,3,3,4,334,Loyal
13983,40,9,1484.7,3,4,4,344,Loyal
13984,27,4,300.83,3,3,2,332,Loyal
13985,4,15,7028.2300000000005,4,4,4,444,Champion
13986,17,1,186.06,4,1,1,411,Potential Loyalist
13988,20,6,3661.06,3,4,4,344,Loyal
13989,66,2,529.11,2,2,2,222,At Risk
13990,213,1,292.58,1,1,2,112,Needs Attention
13991,12,6,720.84,4,4,3,443,Loyal
13992,30,1,76.8,3,1,1,311,Potential Loyalist
13993,43,8,2782.36,3,4,4,344,Loyal
13994,4,6,2198.14,4,4,4,444,Champion
13995,15,5,1393.69,4,4,4,444,Champion
13999,10,12,3901.81,4,4,4,444,Champion
14000,211,1,262.2,1,1,2,112,Needs Attention
14001,46,3,1020.98,3,3,3,333,Loyal
14002,134,2,473.56,2,2,2,222,At Risk
14004,43,7,3545.86,3,4,4,344,Loyal
14005,10,5,1560.9,4,4,4,444,Champion
14006,116,3,503.6,2,3,2,232,At Risk
14009,198,2,695.61,1,2,3,123,Lost
14012,278,1,328.8,1,1,2,112,Needs Attention
14013,110,3,435.58,2,3,2,232,At Risk
14014,77,1,346.54,2,1,2,212,At Risk
14015,53,1,865.5,2,1,3,213,At Risk
14016,162,4,3161.4,1,3,4,134,Lost
14019,47,3,1065.01,3,3,3,333,Loyal
14020,17,2,642.8,4,2,3,423,Potential Loyalist
14021,155,3,555.4,1,3,2,132,Lost
14022,225,1,426.08,1,1,2,112,Needs Attention
14023,7,2,584.07,4,2,3,423,Potential Loyalist
14024,122,2,314.95,2,2,2,222,At Risk
14027,61,1,104.82,2,1,1,211,At Risk
14029,63,2,365.66,2,2,2,222,At Risk
14030,18,8,1705.94,4,4,4,444,Champion
14031,7,17,9306.14,4,4,4,444,Champion
14032,2,11,2491.5099999999998,4,4,4,444,Champion
14034,22,3,447.79,3,3,2,332,Loyal
14035,29,5,1250.78,3,4,3,343,Loyal
14036,285,1,588.4,1,1,3,113,Needs Attention
14037,176,2,147.20000000000002,1,2,1,121,Lost
14038,78,3,1560.38,2,3,4,234,At Risk
14039,33,1,82.6,3,1,1,311,Potential Loyalist
14040,41,12,3263.86,3,4,4,344,Loyal
14041,266,1,141.41,1,1,1,111,Needs Attention
14044,27,4,568.77,3,3,3,333,Loyal
14045,338,1,306.0,1,1,2,112,Needs Attention
14046,284,1,70.23,1,1,1,111,Needs Attention
14047,9,5,1294.69,4,4,3,443,Loyal
14048,305,1,399.85,1,1,2,112,Needs Attention
14049,17,4,5119.5199999999995,4,3,4,434,Loyal
14050,32,2,746.36,3,2,3,323,Potential Loyalist
14051,1,23,13159.15,4,4,4,444,Champion
14052,20,1,225.36,3,1,1,311,Potential Loyalist
14053,160,1,41.75,1,1,1,111,Needs Attention
14054,65,1,92.46,2,1,1,211,At Risk
14055,106,1,217.14,2,1,1,211,At Risk
14056,1,23,8038.46,4,4,4,444,Champion
14057,24,16,4724.41,3,4,4,344,Loyal
14059,267,1,132.6,1,1,1,111,Needs Attention
14060,5,19,3930.26,4,4,4,444,Champion
14062,10,9,2773.57,4,4,4,444,Champion
14064,29,5,873.3,3,4,3,343,Loyal
14066,267,1,114.3,1,1,1,111,Needs Attention
14067,64,2,323.11,2,2,2,222,At Risk
14068,320,1,265.85,1,1,2,112,Needs Attention
14071,4,8,1193.05,4,4,3,443,Loyal
14073,32,1,151.04,3,1,1,311,Potential Loyalist
14075,5,3,815.54,4,3,3,433,Loyal
14076,129,1,101.72,2,1,1,211,At Risk
14077,41,5,413.5,3,4,2,342,Loyal
14078,102,6,1023.87,2,4,3,243,At Risk
14079,125,1,157.2,2,1,1,211,At Risk
14080,33,1,45.599999999999994,3,1,1,311,Potential Loyalist
14081,302,2,868.42,1,2,3,123,Lost
14082,365,1,182.25,1,1,1,111,Needs Attention
14083,4,8,971.55,4,4,3,443,Loyal
14085,2,18,4127.08,4,4,4,444,Champion
14087,3,1,191.47,4,1,1,411,Potential Loyalist
14088,10,13,35057.56,4,4,4,444,Champion
14089,57,1,127.55,2,1,1,211,At Risk
14092,8,14,4047.01,4,4,4,444,Champion
14093,12,1,433.86,4,1,2,412,Potential Loyalist
14096,4,17,43281.67,4,4,4,444,Champion
14098,37,1,147.35,3,1,1,311,Potential Loyalist
14099,16,11,2759.86,4,4,4,444,Champion
14100,138,1,191.95000000000002,2,1,1,211,At Risk
14101,74,4,356.15,2,3,2,232,At Risk
14102,5,5,808.38,4,4,3,443,Loyal
14104,166,1,77.36,1,1,1,111,Needs Attention
14105,239,1,1215.23,1,1,3,113,Needs Attention
14107,52,7,2596.07,2,4,4,244,At Risk
14108,31,2,581.26,3,2,3,323,Potential Loyalist
14109,73,1,144.2,2,1,1,211,At Risk
14110,37,10,3059.4700000000003,3,4,4,344,Loyal
14111,96,3,216.29999999999998,2,3,1,231,At Risk
14112,23,7,2808.55,3,4,4,344,Loyal
14113,4,4,619.02,4,3,3,433,Loyal
14114,331,1,195.13,1,1,1,111,Needs Attention
14116,20,5,1301.02,3,4,3,343,Loyal
14117,144,1,90.0,2,1,1,211,At Risk
14121,4,4,2634.06,4,3,4,434,Loyal
14125,11,3,2550.43,4,3,4,434,Loyal
14126,11,1,183.4,4,1,1,411,Potential Loyalist
14127,123,3,709.71,2,3,3,233,At Risk
14128,61,2,625.0,2,2,3,223,At Risk
14129,2,5,1123.8600000000001,4,4,3,443,Loyal
14130,319,1,425.16,1,1,2,112,Needs Attention
14132,2,11,3244.23,4,4,4,444,Champion
14133,130,3,569.6899999999999,2,3,3,233,At Risk
14135,2,15,2950.79,4,4,4,444,Champion
14138,2,2,965.8800000000001,4,2,3,423,Potential Loyalist
14139,46,1,316.8,3,1,2,312,Potential Loyalist
14140,4,2,913.18,4,2,3,423,Potential Loyalist
14141,3,4,902.38,4,3,3,433,Loyal
14142,373,1,311.81,1,1,2,112,Needs Attention
14143,134,1,115.8,2,1,1,211,At Risk
14146,9,5,3811.35,4,4,4,444,Champion
14147,78,2,483.4,2,2,2,222,At Risk
14148,234,1,29.700000000000003,1,1,1,111,Needs Attention
14149,221,1,421.12,1,1,2,112,Needs Attention
14150,36,2,658.64,3,2,3,323,Potential Loyalist
14152,75,2,602.57,2,2,3,223,At Risk
14154,239,2,830.52,1,2,3,123,Lost
14155,266,1,118.75,1,1,1,111,Needs Attention
14156,10,46,26844.59,4,4,4,444,Champion
14157,20,2,404.73,3,2,2,322,Potential Loyalist
14158,40,1,471.18,3,1,2,312,Potential Loyalist
14159,20,11,4550.91,3,4,4,344,Loyal
14161,216,3,1057.17,1,3,3,133,Lost
14162,174,2,223.06,1,2,1,121,Lost
14163,87,4,1445.41,2,3,4,234,At Risk
14164,81,1,432.4,2,1,2,212,At Risk
14165,276,1,107.69,1,1,1,111,Needs Attention
14167,39,4,562.59,3,3,3,333,Loyal
14171,98,1,338.29,2,1,2,212,At Risk
14173,11,4,408.89,4,3,2,432,Loyal
14174,33,1,134.46,3,1,1,311,Potential Loyalist
14175,60,3,2865.55,2,3,4,234,At Risk
14176,297,4,576.9000000000001,1,3,3,133,Lost
14177,86,4,511.46000000000004,2,3,2,232,At Risk
14178,9,7,1554.18,4,4,4,444,Champion
14179,41,2,676.07,3,2,3,323,Potential Loyalist
14180,11,25,3159.57,4,4,4,444,Champion
14184,67,1,402.89,2,1,2,212,At Risk
14185,331,1,32.65,1,1,1,111,Needs Attention
14188,31,6,2054.36,3,4,4,344,Loyal
14189,2,15,4280.82,4,4,4,444,Champion
14191,2,13,4497.56,4,4,4,444,Champion
14193,68,2,853.39,2,2,3,223,At Risk
14194,5,21,10496.91,4,4,4,444,Champion
14195,202,2,223.40000000000003,1,2,1,121,Lost
14196,107,1,172.32,2,1,1,211,At Risk
14198,18,4,627.9,4,3,3,433,Loyal
14199,218,1,185.39999999999998,1,1,1,111,Needs Attention
14201,60,7,680.72,2,4,3,243,At Risk
14204,2,1,138.11,4,1,1,411,Potential Loyalist
14205,17,2,466.7,4,2,2,422,Potential Loyalist
14206,239,1,302.65999999999997,1,1,2,112,Needs Attention
14208,95,1,151.74,2,1,1,211,At Risk
14209,11,6,1877.2,4,4,4,444,Champion
14210,106,6,1842.0900000000001,2,4,4,244,At Risk
14211,53,9,2005.7,2,4,4,244,At Risk
14214,31,5,944.98,3,4,3,343,Loyal
14215,12,6,1727.26,4,4,4,444,Champion
14216,3,4,1647.3,4,3,4,434,Loyal
14217,2,17,1791.03,4,4,4,444,Champion
14218,43,1,169.48000000000002,3,1,1,311,Potential Loyalist
14219,4,1,89.94,4,1,1,411,Potential Loyalist
14220,247,2,510.72,1,2,2,122,Lost
14221,42,9,3030.59,3,4,4,344,Loyal
14222,177,1,601.5699999999999,1,1,3,113,Needs Attention
14223,92,3,905.51,2,3,3,233,At Risk
14224,110,4,774.71,2,3,3,233,At Risk
14226,30,4,1370.79,3,3,4,334,Loyal
14227,26,10,3321.06,3,4,4,344,Loyal
14229,52,3,1247.35,2,3,3,233,At Risk
14231,184,3,833.0600000000001,1,3,3,133,Lost
14232,43,5,1764.3600000000001,3,4,4,344,Loyal
14233,49,4,1230.72,3,3,3,333,Loyal
14234,22,4,711.24,3,3,3,333,Loyal
14235,75,5,2048.94,2,4,4,244,At Risk
14236,81,2,476.94,2,2,2,222,At Risk
14237,373,1,114.35000000000001,1,1,1,111,Needs Attention
14238,326,1,146.85,1,1,1,111,Needs Attention
14239,43,11,2270.4500000000003,3,4,4,344,Loyal
14240,30,2,860.44,3,2,3,323,Potential Loyalist
14241,184,1,213.70000000000002,1,1,1,111,Needs Attention
14242,235,2,255.05,1,2,2,122,Lost
14243,9,10,2456.11,4,4,4,444,Champion
14245,220,2,1653.0,1,2,4,124,Lost
14246,111,3,1418.32,2,3,4,234,At Risk
14247,278,1,124.02,1,1,1,111,Needs Attention
14248,318,1,302.58,1,1,2,112,Needs Attention
14250,7,3,1890.13,4,3,4,434,Loyal
14251,2,5,2408.82,4,4,4,444,Champion
14256,260,2,954.11,1,2,3,123,Lost
14257,64,5,2639.15,2,4,4,244,At Risk
14258,9,9,5108.74,4,4,4,444,Champion
14259,142,1,120.0,2,1,1,211,At Risk
14261,51,2,924.95,3,2,3,323,Potential Loyalist
14262,8,8,2532.31,4,4,4,444,Champion
14264,155,2,321.47,1,2,2,122,Lost
14265,109,2,398.23,2,2,2,222,At Risk
14267,163,3,1226.94,1,3,3,133,Lost
14270,332,1,467.15000000000003,1,1,2,112,Needs Attention
14271,226,1,112.32,1,1,1,111,Needs Attention
14272,74,2,376.04,2,2,2,222,At Risk
14273,51,4,559.97,3,3,3,333,Loyal
14276,99,3,1074.89,2,3,3,233,At Risk
14277,15,3,3500.2,4,3,4,434,Loyal
14280,197,1,108.53999999999999,1,1,1,111,Needs Attention
14282,3,15,3136.76,4,4,4,444,Champion
14284,31,2,557.0,3,2,2,322,Potential Loyalist
14285,21,4,1638.78,3,3,4,334,Loyal
14286,24,3,4211.15,3,3,4,334,Loyal
14287,8,2,159.35,4,2,1,421,Potential Loyalist
14288,213,1,306.0,1,1,2,112,Needs Attention
14289,9,6,860.26,4,4,3,443,Loyal
14290,11,5,2249.7000000000003,4,4,4,444,Champion
14291,2,11,3635.3,4,4,4,444,Champion
14292,8,9,2466.13,4,4,4,444,Champion
14293,3,4,1046.56,4,3,3,433,Loyal
14295,40,1,166.20000000000002,3,1,1,311,Potential Loyalist
14297,18,4,1182.45,4,3,3,433,Loyal
14298,8,40,33699.1,4,4,4,444,Champion
14299,8,9,3608.19,4,4,4,444,Champion
14300,19,1,43.2,3,1,1,311,Potential Loyalist
14301,117,1,362.7,2,1,2,212,At Risk
14304,223,1,367.5,1,1,2,112,Needs Attention
14305,71,3,1843.96,2,3,4,234,At Risk
14306,51,2,1273.88,3,2,3,323,Potential Loyalist
14307,89,6,2854.53,2,4,4,244,At Risk
14309,8,9,1803.3500000000001,4,4,4,444,Champion
14311,243,1,269.81,1,1,2,112,Needs Attention
14312,47,6,1456.41,3,4,4,344,Loyal
14314,107,1,93.47999999999999,2,1,1,211,At Risk
14315,45,6,2308.83,3,4,4,344,Loyal
14317,65,1,483.58000000000004,2,1,2,212,At Risk
14320,207,2,477.79,1,2,2,122,Lost
14321,11,5,1418.2,4,4,4,444,Champion
14323,115,2,554.0600000000001,2,2,2,222,At Risk
14326,242,1,123.85000000000001,1,1,1,111,Needs Attention
14327,163,1,311.65,1,1,2,112,Needs Attention
14329,17,7,4534.4800000000005,4,4,4,444,Champion
14331,124,2,462.65999999999997,2,2,2,222,At Risk
14332,23,3,799.89,3,3,3,333,Loyal
14333,68,1,290.2,2,1,2,212,At Risk
14334,17,8,2539.46,4,4,4,444,Champion
14335,16,2,434.7,4,2,2,422,Potential Loyalist
14336,17,4,1348.99,4,3,4,434,Loyal
14338,161,2,497.8,1,2,2,122,Lost
14339,243,1,309.52,1,1,2,112,Needs Attention
14340,219,1,134.7,1,1,1,111,Needs Attention
14341,45,8,1990.07,3,4,4,344,Loyal
14342,21,4,407.4,3,3,2,332,Loyal
14344,127,8,686.7800000000001,2,4,3,243,At Risk
14345,39,1,108.97999999999999,3,1,1,311,Potential Loyalist
14346,121,2,911.08,2,2,3,223,At Risk
14348,260,1,409.57,1,1,2,112,Needs Attention
14349,10,1,133.5,4,1,1,411,Potential Loyalist
14350,274,1,282.93,1,1,2,112,Needs Attention
14351,165,1,51.0,1,1,1,111,Needs Attention
14352,157,4,964.46,1,3,3,133,Lost
14353,215,1,90.6,1,1,1,111,Needs Attention
14354,6,2,126.17999999999999,4,2,1,421,Potential Loyalist
14355,366,1,174.4,1,1,1,111,Needs Attention
14356,80,2,496.83,2,2,2,222,At Risk
14357,43,1,225.12,3,1,1,311,Potential Loyalist
14359,19,3,869.98,3,3,3,333,Loyal
14360,32,4,1912.53,3,3,4,334,Loyal
14362,22,1,138.75,3,1,1,311,Potential Loyalist
14364,109,8,1546.9,2,4,4,244,At Risk
14367,8,16,8706.52,4,4,4,444,Champion
14368,320,1,125.1,1,1,1,111,Needs Attention
14371,295,1,100.5,1,1,1,111,Needs Attention
14373,358,1,26.1,1,1,1,111,Needs Attention
14375,185,1,235.56,1,1,1,111,Needs Attention
14377,191,2,366.15,1,2,2,122,Lost
14379,44,2,348.1,3,2,2,322,Potential Loyalist
14381,52,1,202.68,2,1,1,211,At Risk
14382,26,1,448.58,3,1,2,312,Potential Loyalist
14383,38,3,1051.52,3,3,3,333,Loyal
14385,9,3,202.11,4,3,1,431,Loyal
14386,297,1,142.4,1,1,1,111,Needs Attention
14387,33,3,1631.65,3,3,4,334,Loyal
14388,10,8,3011.9,4,4,4,444,Champion
14389,65,2,886.96,2,2,3,223,At Risk
14390,10,9,4508.9,4,4,4,444,Champion
14393,218,1,67.95,1,1,1,111,Needs Attention
14395,2,9,3467.16,4,4,4,444,Champion
14396,65,2,475.49,2,2,2,222,At Risk
14397,3,19,2016.2,4,4,4,444,Champion
14400,149,1,363.98,1,1,2,112,Needs Attention
14401,4,13,3236.54,4,4,4,444,Champion
14403,217,2,511.65000000000003,1,2,2,122,Lost
14404,34,6,1296.23,3,4,3,343,Loyal
14406,119,1,156.75,2,1,1,211,At Risk
14407,107,5,1266.23,2,4,3,243,At Risk
14408,11,7,2079.43,4,4,4,444,Champion
14409,71,4,909.4200000000001,2,3,3,233,At Risk
14410,92,9,1099.27,2,4,3,243,At Risk
14411,311,1,723.0,1,1,3,113,Needs Attention
14412,43,2,633.93,3,2,3,323,Potential Loyalist
14413,362,1,121.05,1,1,1,111,Needs Attention
14414,92,7,1231.62,2,4,3,243,At Risk
14415,1,13,5710.47,4,4,4,444,Champion
14416,22,2,189.5,3,2,1,321,Potential Loyalist
14418,4,3,1792.66,4,3,4,434,Loyal
14419,11,6,1051.79,4,4,3,443,Loyal
14420,99,1,387.52,2,1,2,212,At Risk
14421,57,2,813.11,2,2,3,223,At Risk
14422,1,6,3918.87,4,4,4,444,Champion
14423,218,1,102.0,1,1,1,111,Needs Attention
14426,24,9,3414.63,3,4,4,344,Loyal
14427,50,2,363.34000000000003,3,2,2,322,Potential Loyalist
14428,7,5,923.19,4,4,3,443,Loyal
14431,303,1,368.36,1,1,2,112,Needs Attention
14432,10,6,2140.38,4,4,4,444,Champion
14434,22,6,964.8000000000001,3,4,3,343,Loyal
14436,99,1,76.56,2,1,1,211,At Risk
14437,366,1,63.0,1,1,1,111,Needs Attention
14438,306,1,131.9,1,1,1,111,Needs Attention
14439,320,1,2319.64,1,1,4,114,Needs Attention
14440,8,5,2001.68,4,4,4,444,Champion
14441,1,4,1608.99,4,3,4,434,Loyal
14442,205,2,1196.02,1,2,3,123,Lost
14443,54,4,1370.33,2,3,4,234,At Risk
14446,1,4,979.13,4,3,3,433,Loyal
14447,19,5,1163.23,3,4,3,343,Loyal
14448,9,2,137.75,4,2,1,421,Potential Loyalist
14449,19,4,860.8,3,3,3,333,Loyal
14450,181,3,483.25,1,3,2,132,Lost
14451,60,2,643.9,2,2,3,223,At Risk
14452,11,2,242.1,4,2,1,421,Potential Loyalist
14453,190,1,119.93,1,1,1,111,Needs Attention
14456,5,9,2930.78,4,4,4,444,Champion
14457,311,1,113.64,1,1,1,111,Needs Attention
14459,155,1,1333.8600000000001,1,1,3,113,Needs Attention
14460,110,3,193.79999999999998,2,3,1,231,At Risk
14461,148,3,1867.27,1,3,4,134,Lost
14462,66,11,1813.63,2,4,4,244,At Risk
14463,98,3,438.29999999999995,2,3,2,232,At Risk
14465,247,3,1010.74,1,3,3,133,Lost
14466,29,7,1641.55,3,4,4,344,Loyal
14467,18,4,566.36,4,3,3,433,Loyal
14470,12,2,396.24,4,2,2,422,Potential Loyalist
14472,104,8,1653.1,2,4,4,244,At Risk
14473,74,2,234.34000000000003,2,2,1,221,At Risk
14474,46,1,484.46,3,1,2,312,Potential Loyalist
14475,72,3,925.85,2,3,3,233,At Risk
14476,257,1,193.0,1,1,1,111,Needs Attention
14477,20,2,249.60000000000002,3,2,2,322,Potential Loyalist
14479,254,2,316.25,1,2,2,122,Lost
14480,11,1,279.05,4,1,2,412,Potential Loyalist
14481,165,2,554.91,1,2,2,122,Lost
14482,18,6,1123.02,4,4,3,443,Loyal
14483,282,1,137.1,1,1,1,111,Needs Attention
14484,50,1,301.76,3,1,2,312,Potential Loyalist
14485,39,1,162.8,3,1,1,311,Potential Loyalist
14487,27,6,1027.6299999999999,3,4,3,343,Loyal
14488,68,1,757.18,2,1,3,213,At Risk
14489,207,1,463.38,1,1,2,112,Needs Attention
14491,175,2,302.68,1,2,2,122,Lost
14493,7,5,2241.09,4,4,4,444,Champion
14494,26,1,139.56,3,1,1,311,Potential Loyalist
14495,51,2,123.8,3,2,1,321,Potential Loyalist
14496,312,2,455.71000000000004,1,2,2,122,Lost
14497,309,1,437.12,1,1,2,112,Needs Attention
14498,43,5,1668.6,3,4,4,344,Loyal
14499,26,3,808.44,3,3,3,333,Loyal
14500,88,2,218.10000000000002,2,2,1,221,At Risk
14501,184,2,251.21,1,2,2,122,Lost
14502,20,11,2329.14,3,4,4,344,Loyal
14503,3,6,3262.16,4,4,4,444,Champion
14504,47,4,647.76,3,3,3,333,Loyal
14505,17,8,5574.49,4,4,4,444,Champion
14506,17,5,1918.25,4,4,4,444,Champion
14507,40,5,973.08,3,4,3,343,Loyal
14508,22,2,240.35,3,2,1,321,Potential Loyalist
14511,11,5,1249.01,4,4,3,443,Loyal
14512,188,2,225.38,1,2,1,121,Lost
14513,207,2,265.35,1,2,2,122,Lost
14514,61,3,884.05,2,3,3,233,At Risk
14515,18,6,1919.66,4,4,4,444,Champion
14517,33,2,304.95,3,2,2,322,Potential Loyalist
14518,64,1,120.94,2,1,1,211,At Risk
14520,2,1,105.60000000000001,4,1,1,411,Potential Loyalist
14522,72,3,470.05999999999995,2,3,2,232,At Risk
14523,108,1,160.91,2,1,1,211,At Risk
14524,32,9,1610.08,3,4,4,344,Loyal
14525,20,9,2693.45,3,4,4,344,Loyal
14527,3,54,6807.38,4,4,4,444,Champion
14528,37,1,364.21999999999997,3,1,2,312,Potential Loyalist
14529,60,3,550.91,2,3,2,232,At Risk
14530,26,6,2564.2,3,4,4,344,Loyal
14532,236,4,915.9,1,3,3,133,Lost
14533,25,7,930.64,3,4,3,343,Loyal
14534,3,18,4059.55,4,4,4,444,Champion
14535,60,3,2755.68,2,3,4,234,At Risk
14536,260,1,119.95,1,1,1,111,Needs Attention
14537,58,1,355.56,2,1,2,212,At Risk
14538,65,2,388.25,2,2,2,222,At Risk
14539,16,2,517.32,4,2,2,422,Potential Loyalist
14540,10,3,902.41,4,3,3,433,Loyal
14541,59,8,1453.35,2,4,4,244,At Risk
14542,186,1,103.25,1,1,1,111,Needs Attention
14543,29,16,2741.48,3,4,4,344,Loyal
14544,24,2,1652.31,3,2,4,324,Potential Loyalist
14546,5,5,2558.98,4,4,4,444,Champion
14547,4,8,3598.76,4,4,4,444,Champion
14548,151,2,163.2,1,2,1,121,Lost
14549,311,1,276.49,1,1,2,112,Needs Attention
14550,11,2,757.37,4,2,3,423,Potential Loyalist
14551,18,2,148.23,4,2,1,421,Potential Loyalist
14552,152,1,164.22,1,1,1,111,Needs Attention
14553,19,5,615.57,3,4,3,343,Loyal
14554,10,4,2069.66,4,3,4,434,Loyal
14555,57,2,312.54,2,2,2,222,At Risk
14557,85,1,438.94,2,1,2,212,At Risk
14560,17,19,1824.52,4,4,4,444,Champion
14561,76,3,1003.72,2,3,3,233,At Risk
14562,4,18,4615.57,4,4,4,444,Champion
14565,96,4,2808.15,2,3,4,234,At Risk
14567,57,2,1377.3600000000001,2,2,4,224,At Risk
14569,1,1,90.04,4,1,1,411,Potential Loyalist
14570,281,2,217.21,1,2,1,121,Lost
14572,3,7,2432.41,4,4,4,444,Champion
14573,180,9,1151.2,1,4,3,143,Lost
14576,372,1,35.400000000000006,1,1,1,111,Needs Attention
14577,13,4,859.71,4,3,3,433,Loyal
14578,3,1,126.63,4,1,1,411,Potential Loyalist
14581,17,1,110.76,4,1,1,411,Potential Loyalist
14582,41,1,114.11,3,1,1,311,Potential Loyalist
14583,6,5,949.21,4,4,3,443,Loyal
14584,169,4,914.36,1,3,3,133,Lost
14585,50,1,157.05,3,1,1,311,Potential Loyalist
14586,277,1,223.44,1,1,1,111,Needs Attention
14587,19,9,1478.29,3,4,4,344,Loyal
14589,372,1,39.75,1,1,1,111,Needs Attention
14591,15,4,1192.92,4,3,3,433,Loyal
14592,35,3,542.99,3,3,2,332,Loyal
14593,22,3,517.15,3,3,2,332,Loyal
14594,7,2,363.33,4,2,2,422,Potential Loyalist
14595,20,6,1715.35,3,4,4,344,Loyal
14597,11,2,648.6,4,2,3,423,Potential Loyalist
14598,44,1,221.97,3,1,1,311,Potential Loyalist
